,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
aYij,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611,0.009864551612779611
aYij,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727,0.006088638625384727
aYij,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245,0.008656821685166245
aYij,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747,0.006986655457926747
aYij,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695,0.0062729035467387695
aYij,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067,0.001345984776627067
aYij,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216,0.004342680191384216
aYij,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262,0.017347002464525262
aYij,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431,0.01110225661876431
aYij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aYij,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535,0.02138065884178535
aYij,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755,0.013324024776352755
aYij,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843,0.0026673473247682843
aYij,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677,0.0024402686507483677
aYij,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838,0.0034598724832238838
aYij,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546,0.030987925142157546
aYij,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058,0.04965164089613058
aYij,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319,0.00123559163454319
aYij,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252,0.004215577190778252
aYij,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166,0.0027593209251878166
